participant,modality,response,response_c,rt,n_exposure,afc_loops,prime,target,pair,trial,loop,final_loop
1005,ortho,correct,1,1433.657534,6,2,koza,lalum,koza-lalum,34,1,not-last
1005,ortho,correct,1,1437.97543,6,2,mewa,rojon,mewa-rojon,35,1,not-last
1005,ortho,correct,1,1443.025052,6,2,homar,rocepra,homar-rocepra,36,1,not-last
1005,ortho,correct,1,1447.29191,6,2,silnik,techar,silnik-techar,37,1,not-last
1005,ortho,correct,1,1450.50793,6,2,gazeta,beler,gazeta-beler,38,1,not-last
1005,ortho,correct,1,1454.207645,6,2,oko,lazin,oko-lazin,39,1,not-last
1005,ortho,correct,1,1457.292259,6,2,cebula,uwa,cebula-uwa,40,1,not-last
1005,ortho,correct,1,1461.093022,6,2,ziemniak,fena,ziemniak-fena,41,2,last
1005,image,correct,1,1465.498855,6,2,foka,obir,foka-obir,42,2,last
1005,ortho,correct,1,1468.569201,6,2,osa,tanek,osa-tanek,43,2,last
1005,ortho,correct,1,1472.195476,6,2,papryka,deba,papryka-deba,44,2,last
1005,ortho,correct,1,1475.344452,6,2,owca,sodem,owca-sodem,45,2,last
1005,ortho,correct,1,1482.376885,6,2,kotwica,nanoch,kotwica-nanoch,46,2,last
1005,ortho,correct,1,1484.774524,6,2,krawat,ezaja,krawat-ezaja,47,2,last
1005,ortho,correct,1,1488.060214,6,2,cytryna,chepra,cytryna-chepra,48,2,last
1005,image,correct,1,1491.843537,6,2,winda,abuset,winda-abuset,49,2,last
1005,image,correct,1,1495.229176,6,2,ryba,honisa,ryba-honisa,50,2,last
1005,image,correct,1,1497.692332,6,2,palec,ota,palec-ota,51,2,last
1005,image,correct,1,1500.660458,6,2,jajko,stotewal,jajko-stotewal,52,2,last
1005,image,correct,1,1504.010232,6,2,fartuch,josta,fartuch-josta,53,2,last
1005,image,correct,1,1509.676424,6,2,dynia,nuketo,dynia-nuketo,54,2,last
1005,image,correct,1,1513.893732,6,2,lotnisko,nedonim,lotnisko-nedonim,55,2,last
1005,ortho,correct,1,1531.155024,6,2,zegarek,staca,zegarek-staca,56,2,last
1005,ortho,correct,1,1536.744929,6,2,skarpetka,pakosta,skarpetka-pakosta,57,2,last
1005,image,correct,1,1540.769765,6,2,torba,debota,torba-debota,58,2,last
1005,ortho,correct,1,1543.432609,6,2,butelka,seranak,butelka-seranak,59,2,last
1005,ortho,correct,1,1553.511475,6,2,stopa,prelata,stopa-prelata,60,2,last
1005,image,correct,1,1558.552437,6,2,kolano,abedo,kolano-abedo,61,2,last
1005,image,correct,1,1561.482192,6,2,wyspa,alo,wyspa-alo,62,2,last
1005,ortho,correct,1,1564.206177,6,2,samolot,sawiko,samolot-sawiko,63,2,last
1005,image,correct,1,1568.070409,6,2,parasol,lakob,parasol-lakob,64,2,last
1005,ortho,correct,1,1575.95679,6,2,indyk,pekom,indyk-pekom,65,2,last
1005,image,correct,1,1579.819446,6,2,lalka,waben,lalka-waben,66,2,last
1005,ortho,correct,1,1582.70859,6,2,koza,lalum,koza-lalum,67,2,last
1005,image,correct,1,1585.668862,6,2,krowa,nalet,krowa-nalet,68,2,last
1005,image,correct,1,1588.747071,6,2,papuga,badipret,papuga-badipret,69,2,last
1005,image,correct,1,1591.563656,6,2,ucho,wema,ucho-wema,70,2,last
1005,image,correct,1,1594.081146,6,2,dzwonek,tobyla,dzwonek-tobyla,71,2,last
1005,ortho,correct,1,1597.541186,6,2,mewa,rojon,mewa-rojon,72,2,last
1005,image,correct,1,1600.921872,6,2,kapelusz,izodo,kapelusz-izodo,73,2,last
1005,ortho,correct,1,1603.624613,6,2,homar,rocepra,homar-rocepra,74,2,last
1005,ortho,correct,1,1607.36335,6,2,silnik,techar,silnik-techar,75,2,last
1005,image,correct,1,1610.187564,6,2,lustro,owiza,lustro-owiza,76,2,last
1005,ortho,correct,1,1612.839967,6,2,gazeta,beler,gazeta-beler,77,2,last
1005,ortho,correct,1,1617.664508,6,2,oko,lazin,oko-lazin,78,2,last
1005,image,correct,1,1621.272915,6,2,kaczka,ostana,kaczka-ostana,79,2,last
1005,ortho,correct,1,1627.676893,6,2,cebula,uwa,cebula-uwa,80,2,last
1006,image,correct,1,1934.074512,6,2,foka,obir,foka-obir,1,1,not-last
1006,image,correct,1,1940.020823,6,2,winda,abuset,winda-abuset,2,1,not-last
1006,image,correct,1,1943.466962,6,2,ryba,honisa,ryba-honisa,3,1,not-last
1006,ortho,correct,1,1946.661793,6,2,ziemniak,fena,ziemniak-fena,4,1,not-last
1006,image,correct,1,1950.323816,6,2,palec,ota,palec-ota,5,1,not-last
1006,image,correct,1,1953.669213,6,2,jajko,stotewal,jajko-stotewal,6,1,not-last
1006,ortho,correct,1,1957.170027,6,2,osa,tanek,osa-tanek,7,1,not-last
1006,image,correct,1,1961.225786,6,2,fartuch,josta,fartuch-josta,8,1,not-last
1006,image,correct,1,1964.949092,6,2,dynia,nuketo,dynia-nuketo,9,1,not-last
1006,ortho,correct,1,1969.458881,6,2,papryka,deba,papryka-deba,10,1,not-last
1006,ortho,correct,1,1972.95118,6,2,owca,sodem,owca-sodem,11,1,not-last
1006,ortho,correct,1,1976.900387,6,2,kotwica,nanoch,kotwica-nanoch,12,1,not-last
1006,image,correct,1,1979.82945,6,2,lotnisko,nedonim,lotnisko-nedonim,13,1,not-last
1006,image,correct,1,1983.502211,6,2,torba,debota,torba-debota,14,1,not-last
1006,image,correct,1,1987.465253,6,2,kolano,abedo,kolano-abedo,15,1,not-last
1006,image,correct,1,1990.479024,6,2,wyspa,alo,wyspa-alo,16,1,not-last
1006,image,correct,1,1993.048226,6,2,parasol,lakob,parasol-lakob,17,1,not-last
1006,ortho,correct,1,1996.092101,6,2,krawat,ezaja,krawat-ezaja,18,1,not-last
1006,image,correct,1,1998.893123,6,2,lalka,waben,lalka-waben,19,1,not-last
1006,ortho,correct,1,2007.911331,6,2,cytryna,chepra,cytryna-chepra,20,1,not-last
1006,image,correct,1,2010.839723,6,2,krowa,nalet,krowa-nalet,21,1,not-last
1006,ortho,correct,1,2014.061458,6,2,zegarek,staca,zegarek-staca,22,1,not-last
1006,image,correct,1,2017.421764,6,2,papuga,badipret,papuga-badipret,23,1,not-last
1006,image,correct,1,2020.5831,6,2,ucho,wema,ucho-wema,24,1,not-last
1006,ortho,correct,1,2023.625965,6,2,skarpetka,pakosta,skarpetka-pakosta,25,1,not-last
1006,ortho,correct,1,2026.93799,6,2,butelka,seranak,butelka-seranak,26,1,not-last
1006,image,correct,1,2030.546459,6,2,dzwonek,tobyla,dzwonek-tobyla,27,1,not-last
1006,ortho,correct,1,2033.192213,6,2,stopa,prelata,stopa-prelata,28,1,not-last
1006,image,correct,1,2036.105835,6,2,kapelusz,izodo,kapelusz-izodo,29,1,not-last
1006,image,correct,1,2039.039273,6,2,lustro,owiza,lustro-owiza,30,1,not-last
1006,image,correct,1,2042.206342,6,2,kaczka,ostana,kaczka-ostana,31,1,not-last
1006,ortho,correct,1,2045.428454,6,2,samolot,sawiko,samolot-sawiko,32,1,not-last
1006,ortho,correct,1,2049.408755,6,2,indyk,pekom,indyk-pekom,33,1,not-last
1006,ortho,correct,1,2052.697579,6,2,koza,lalum,koza-lalum,34,1,not-last
1006,ortho,correct,1,2056.518303,6,2,mewa,rojon,mewa-rojon,35,1,not-last
1006,ortho,correct,1,2059.584036,6,2,homar,rocepra,homar-rocepra,36,1,not-last
1006,ortho,correct,1,2063.601529,6,2,silnik,techar,silnik-techar,37,1,not-last
1006,ortho,correct,1,2066.551438,6,2,gazeta,beler,gazeta-beler,38,1,not-last
1006,ortho,correct,1,2070.207162,6,2,oko,lazin,oko-lazin,39,1,not-last
1006,ortho,correct,1,2073.382909,6,2,cebula,uwa,cebula-uwa,40,1,not-last
1006,ortho,correct,1,2075.966939,6,2,ziemniak,fena,ziemniak-fena,41,2,last
1006,ortho,correct,1,2078.619055,6,2,osa,tanek,osa-tanek,42,2,last
1006,ortho,correct,1,2082.521593,6,2,papryka,deba,papryka-deba,43,2,last
1006,ortho,correct,1,2085.250706,6,2,owca,sodem,owca-sodem,44,2,last
1006,image,correct,1,2088.7674,6,2,foka,obir,foka-obir,45,2,last
1006,ortho,correct,1,2091.402445,6,2,kotwica,nanoch,kotwica-nanoch,46,2,last
1006,ortho,correct,1,2094.117455,6,2,krawat,ezaja,krawat-ezaja,47,2,last
1006,ortho,correct,1,2096.688542,6,2,cytryna,chepra,cytryna-chepra,48,2,last
1006,image,correct,1,2099.764755,6,2,winda,abuset,winda-abuset,49,2,last
1006,ortho,correct,1,2102.310703,6,2,zegarek,staca,zegarek-staca,50,2,last
1006,ortho,correct,1,2105.322743,6,2,skarpetka,pakosta,skarpetka-pakosta,51,2,last
1006,image,correct,1,2108.604818,6,2,ryba,honisa,ryba-honisa,52,2,last
1006,ortho,correct,1,2111.227544,6,2,butelka,seranak,butelka-seranak,53,2,last
1006,image,correct,1,2115.356269,6,2,palec,ota,palec-ota,54,2,last
1006,image,correct,1,2117.704448,6,2,jajko,stotewal,jajko-stotewal,55,2,last
1006,image,correct,1,2121.157127,6,2,fartuch,josta,fartuch-josta,56,2,last
1006,ortho,correct,1,2123.774469,6,2,stopa,prelata,stopa-prelata,57,2,last
1006,ortho,correct,1,2128.474466,6,2,samolot,sawiko,samolot-sawiko,58,2,last
1006,ortho,correct,1,2134.192124,6,2,indyk,pekom,indyk-pekom,59,2,last
1006,ortho,correct,1,2136.859044,6,2,koza,lalum,koza-lalum,60,2,last
1006,ortho,correct,1,2141.253162,6,2,mewa,rojon,mewa-rojon,61,2,last
1006,image,correct,1,2144.373902,6,2,dynia,nuketo,dynia-nuketo,62,2,last
1006,ortho,correct,1,2147.279601,6,2,homar,rocepra,homar-rocepra,63,2,last
1006,ortho,correct,1,2150.481941,6,2,silnik,techar,silnik-techar,64,2,last
1006,ortho,correct,1,2153.237764,6,2,gazeta,beler,gazeta-beler,65,2,last
1006,ortho,correct,1,2156.078166,6,2,oko,lazin,oko-lazin,66,2,last
1006,ortho,correct,1,2158.603441,6,2,cebula,uwa,cebula-uwa,67,2,last
1006,image,correct,1,2161.123003,6,2,lotnisko,nedonim,lotnisko-nedonim,68,2,last
1006,image,correct,1,2164.467191,6,2,torba,debota,torba-debota,69,2,last
1006,image,correct,1,2167.569114,6,2,kolano,abedo,kolano-abedo,70,2,last
1006,image,correct,1,2170.300616,6,2,wyspa,alo,wyspa-alo,71,2,last
1006,image,correct,1,2172.450797,6,2,parasol,lakob,parasol-lakob,72,2,last
1006,image,correct,1,2175.25038,6,2,lalka,waben,lalka-waben,73,2,last
1006,image,correct,1,2178.220932,6,2,krowa,nalet,krowa-nalet,74,2,last
1006,image,correct,1,2180.768298,6,2,papuga,badipret,papuga-badipret,75,2,last
1006,image,correct,1,2183.551432,6,2,ucho,wema,ucho-wema,76,2,last
1006,image,correct,1,2186.425654,6,2,dzwonek,tobyla,dzwonek-tobyla,77,2,last
1006,image,correct,1,2189.431532,6,2,kapelusz,izodo,kapelusz-izodo,78,2,last
1006,image,correct,1,2192.108819,6,2,lustro,owiza,lustro-owiza,79,2,last
1006,image,correct,1,2195.23001,6,2,kaczka,ostana,kaczka-ostana,80,2,last
1007,image,correct,1,1435.913855,6,2,palec,tobyla,palec-tobyla,1,1,not-last
1007,ortho,correct,1,1442.939121,6,2,mewa,tanek,mewa-tanek,2,1,not-last
1007,image,correct,1,1453.594249,6,2,dynia,abuset,dynia-abuset,3,1,not-last
1007,image,correct,1,1460.049498,6,2,lalka,abedo,lalka-abedo,4,1,not-last
1007,ortho,correct,1,1465.393181,6,2,krawat,lazin,krawat-lazin,5,1,not-last
1007,ortho,correct,1,1469.35622,6,2,ziemniak,pekom,ziemniak-pekom,6,1,not-last
1007,image,correct,1,1472.966055,6,2,papuga,wema,papuga-wema,7,1,not-last
1007,ortho,correct,1,1476.726475,6,2,oko,sodem,oko-sodem,8,1,not-last
1007,image,correct,1,1481.664101,6,2,dzwonek,josta,dzwonek-josta,9,1,not-last
1007,image,correct,1,1485.591888,6,2,wyspa,owiza,wyspa-owiza,10,1,not-last
1007,ortho,incorrect,0,1489.391778,6,2,samolot,pakosta,samolot-pakosta,11,1,not-last
1007,ortho,correct,1,1504.31459,6,2,cytryna,beler,cytryna-beler,12,1,not-last
1007,ortho,correct,1,1507.147131,6,2,stopa,uwa,stopa-uwa,13,1,not-last
1007,ortho,correct,1,1512.448932,6,2,butelka,chepra,butelka-chepra,14,1,not-last
1007,image,correct,1,1519.475119,6,2,torba,lakob,torba-lakob,15,1,not-last
1007,image,correct,1,1526.61591,6,2,krowa,nuketo,krowa-nuketo,16,1,not-last
1007,ortho,correct,1,1531.051798,6,2,kotwica,ezaja,kotwica-ezaja,17,1,not-last
1007,image,correct,1,1539.256825,6,2,foka,nedonim,foka-nedonim,18,1,not-last
1007,ortho,correct,1,1546.1282,6,2,zegarek,fena,zegarek-fena,19,1,not-last
1007,ortho,correct,1,1549.780227,6,2,silnik,prelata,silnik-prelata,20,1,not-last
1007,image,correct,1,1554.851974,6,2,kaczka,obir,kaczka-obir,21,1,not-last
1007,image,correct,1,1560.018876,6,2,kolano,ostana,kolano-ostana,22,1,not-last
1007,ortho,correct,1,1567.432581,6,2,skarpetka,seranak,skarpetka-seranak,23,1,not-last
1007,ortho,correct,1,1572.744187,6,2,papryka,lalum,papryka-lalum,24,1,not-last
1007,image,correct,1,1578.633584,6,2,lustro,waben,lustro-waben,25,1,not-last
1007,image,correct,1,1582.43467,6,2,winda,debota,winda-debota,26,1,not-last
1007,image,correct,1,1587.602849,6,2,jajko,nalet,jajko-nalet,27,1,not-last
1007,ortho,correct,1,1591.881237,6,2,osa,sawiko,osa-sawiko,28,1,not-last
1007,image,correct,1,1596.858281,6,2,ryba,alo,ryba-alo,29,1,not-last
1007,ortho,correct,1,1600.378835,6,2,cebula,staca,cebula-staca,30,1,not-last
1007,ortho,correct,1,1603.578643,6,2,homar,deba,homar-deba,31,1,not-last
1007,image,correct,1,1608.027633,6,2,lotnisko,badipret,lotnisko-badipret,32,1,not-last
1007,ortho,correct,1,1611.979699,6,2,owca,techar,owca-techar,33,1,not-last
1007,ortho,correct,1,1615.077516,6,2,gazeta,rocepra,gazeta-rocepra,34,1,not-last
1007,ortho,correct,1,1618.763061,6,2,koza,rojon,koza-rojon,35,1,not-last
1007,ortho,correct,1,1621.801921,6,2,indyk,nanoch,indyk-nanoch,36,1,not-last
1007,image,correct,1,1626.075239,6,2,parasol,ota,parasol-ota,37,1,not-last
1007,image,correct,1,1629.457111,6,2,fartuch,izodo,fartuch-izodo,38,1,not-last
1007,image,correct,1,1632.881099,6,2,kapelusz,stotewal,kapelusz-stotewal,39,1,not-last
1007,image,correct,1,1638.005861,6,2,ucho,honisa,ucho-honisa,40,1,not-last
1007,ortho,correct,1,1643.28895,6,2,mewa,tanek,mewa-tanek,41,2,last
1007,ortho,correct,1,1647.677851,6,2,krawat,lazin,krawat-lazin,42,2,last
1007,image,correct,1,1653.610581,6,2,palec,tobyla,palec-tobyla,43,2,last
1007,ortho,correct,1,1658.947236,6,2,ziemniak,pekom,ziemniak-pekom,44,2,last
1007,image,correct,1,1663.358676,6,2,dynia,abuset,dynia-abuset,45,2,last
1007,ortho,correct,1,1669.613282,6,2,oko,sodem,oko-sodem,46,2,last
1007,ortho,correct,1,1674.063953,6,2,samolot,pakosta,samolot-pakosta,47,2,last
1007,image,correct,1,1679.694612,6,2,lalka,abedo,lalka-abedo,48,2,last
1007,ortho,correct,1,1683.890327,6,2,cytryna,beler,cytryna-beler,49,2,last
1007,ortho,correct,1,1687.870464,6,2,stopa,uwa,stopa-uwa,50,2,last
1007,image,correct,1,1691.493125,6,2,papuga,wema,papuga-wema,51,2,last
1007,image,correct,1,1695.538888,6,2,dzwonek,josta,dzwonek-josta,52,2,last
1007,image,correct,1,1698.843851,6,2,wyspa,owiza,wyspa-owiza,53,2,last
1007,image,correct,1,1703.094564,6,2,torba,lakob,torba-lakob,54,2,last
1007,ortho,correct,1,1709.589665,6,2,butelka,chepra,butelka-chepra,55,2,last
1007,image,correct,1,1716.431326,6,2,krowa,nuketo,krowa-nuketo,56,2,last
1007,image,correct,1,1720.571945,6,2,foka,nedonim,foka-nedonim,57,2,last
1007,image,correct,1,1723.958865,6,2,kaczka,obir,kaczka-obir,58,2,last
1007,image,correct,1,1727.757083,6,2,kolano,ostana,kolano-ostana,59,2,last
1007,image,correct,1,1731.443149,6,2,lustro,waben,lustro-waben,60,2,last
1007,image,correct,1,1734.957082,6,2,winda,debota,winda-debota,61,2,last
1007,image,correct,1,1740.275781,6,2,jajko,nalet,jajko-nalet,62,2,last
1007,image,correct,1,1743.482363,6,2,ryba,alo,ryba-alo,63,2,last
1007,image,correct,1,1747.577095,6,2,lotnisko,badipret,lotnisko-badipret,64,2,last
1007,ortho,correct,1,1751.709634,6,2,kotwica,ezaja,kotwica-ezaja,65,2,last
1007,image,correct,1,1759.575376,6,2,parasol,ota,parasol-ota,66,2,last
1007,ortho,correct,1,1762.517939,6,2,zegarek,fena,zegarek-fena,67,2,last
1007,ortho,correct,1,1766.965323,6,2,silnik,prelata,silnik-prelata,68,2,last
1007,image,correct,1,1772.288396,6,2,fartuch,izodo,fartuch-izodo,69,2,last
1007,image,correct,1,1776.729771,6,2,kapelusz,stotewal,kapelusz-stotewal,70,2,last
1007,ortho,correct,1,1780.738232,6,2,skarpetka,seranak,skarpetka-seranak,71,2,last
1007,image,correct,1,1785.032503,6,2,ucho,honisa,ucho-honisa,72,2,last
1007,ortho,correct,1,1789.509396,6,2,papryka,lalum,papryka-lalum,73,2,last
1007,ortho,correct,1,1792.755945,6,2,osa,sawiko,osa-sawiko,74,2,last
1007,ortho,correct,1,1797.241169,6,2,cebula,staca,cebula-staca,75,2,last
1007,ortho,correct,1,1802.073939,6,2,homar,deba,homar-deba,76,2,last
1007,ortho,correct,1,1806.195006,6,2,owca,techar,owca-techar,77,2,last
1007,ortho,correct,1,1809.423188,6,2,gazeta,rocepra,gazeta-rocepra,78,2,last
1007,ortho,correct,1,1813.065982,6,2,koza,rojon,koza-rojon,79,2,last
1007,ortho,correct,1,1817.438507,6,2,indyk,nanoch,indyk-nanoch,80,2,last
1008,image,correct,1,1190.88411,9,5,lustro,ota,lustro-ota,1,1,not-last
1008,image,correct,1,1196.277805,9,5,palec,nedonim,palec-nedonim,2,1,not-last
1008,ortho,correct,1,1199.287895,9,5,cebula,seranak,cebula-seranak,3,1,not-last
1008,image,correct,1,1204.306612,9,5,jajko,ostana,jajko-ostana,4,1,not-last
1008,image,correct,1,1208.420713,9,5,papuga,nuketo,papuga-nuketo,5,1,not-last
1008,ortho,correct,1,1211.955867,9,5,kotwica,deba,kotwica-deba,6,1,not-last
1008,image,correct,1,1216.302871,9,5,winda,badipret,winda-badipret,7,1,not-last
1008,ortho,correct,1,1219.290995,9,5,ziemniak,beler,ziemniak-beler,8,1,not-last
1008,ortho,correct,1,1223.095995,9,5,stopa,pakosta,stopa-pakosta,9,1,not-last
1008,ortho,correct,1,1229.163353,9,5,krawat,lalum,krawat-lalum,10,1,not-last
1008,image,correct,1,1231.826212,9,5,krowa,obir,krowa-obir,11,1,not-last
1008,image,correct,1,1235.210855,9,5,wyspa,lakob,wyspa-lakob,12,1,not-last
1008,image,correct,1,1238.431204,9,5,dzwonek,owiza,dzwonek-owiza,13,1,not-last
1008,ortho,incorrect,0,1243.011205,9,5,gazeta,staca,gazeta-staca,14,1,not-last
1008,ortho,correct,1,1248.146123,9,5,cytryna,uwa,cytryna-uwa,15,1,not-last
1008,image,correct,1,1253.145564,9,5,torba,wema,torba-wema,16,1,not-last
1008,image,correct,1,1255.907283,9,5,ryba,debota,ryba-debota,17,1,not-last
1008,ortho,correct,1,1259.043195,9,5,silnik,sawiko,silnik-sawiko,18,1,not-last
1008,ortho,correct,1,1262.377979,9,5,homar,fena,homar-fena,19,1,not-last
1008,image,correct,1,1267.997687,9,5,lotnisko,nalet,lotnisko-nalet,20,1,not-last
1008,ortho,correct,1,1270.839194,9,5,samolot,sodem,samolot-sodem,21,1,not-last
1008,ortho,correct,1,1274.016119,9,5,osa,lazin,osa-lazin,22,1,not-last
1008,image,correct,1,1278.253705,9,5,lalka,tobyla,lalka-tobyla,23,1,not-last
1008,image,correct,1,1281.369191,9,5,dynia,alo,dynia-alo,24,1,not-last
1008,image,correct,1,1283.681705,9,5,kolano,josta,kolano-josta,25,1,not-last
1008,ortho,correct,1,1287.180354,9,5,zegarek,chepra,zegarek-chepra,26,1,not-last
1008,image,correct,1,1289.840979,9,5,ucho,abuset,ucho-abuset,27,1,not-last
1008,image,correct,1,1292.329516,9,5,foka,stotewal,foka-stotewal,28,1,not-last
1008,image,correct,1,1295.008552,9,5,fartuch,waben,fartuch-waben,29,1,not-last
1008,ortho,correct,1,1297.956425,9,5,butelka,prelata,butelka-prelata,30,1,not-last
1008,image,correct,1,1302.756069,9,5,kapelusz,abedo,kapelusz-abedo,31,1,not-last
1008,ortho,correct,1,1305.973612,9,5,papryka,pekom,papryka-pekom,32,1,not-last
1008,ortho,correct,1,1308.924637,9,5,koza,nanoch,koza-nanoch,33,1,not-last
1008,image,correct,1,1312.518853,9,5,parasol,honisa,parasol-honisa,34,1,not-last
1008,ortho,correct,1,1315.734971,9,5,mewa,ezaja,mewa-ezaja,35,1,not-last
1008,image,correct,1,1318.326242,9,5,kaczka,izodo,kaczka-izodo,36,1,not-last
1008,ortho,correct,1,1320.92459,9,5,skarpetka,techar,skarpetka-techar,37,1,not-last
1008,ortho,correct,1,1324.313949,9,5,oko,rojon,oko-rojon,38,1,not-last
1008,ortho,correct,1,1327.069221,9,5,owca,tanek,owca-tanek,39,1,not-last
1008,ortho,correct,1,1329.934668,9,5,indyk,rocepra,indyk-rocepra,40,1,not-last
1008,image,correct,1,1334.598519,9,5,lustro,ota,lustro-ota,41,2,not-last
1008,image,correct,1,1336.742979,9,5,palec,nedonim,palec-nedonim,42,2,not-last
1008,image,correct,1,1339.103424,9,5,jajko,ostana,jajko-ostana,43,2,not-last
1008,image,correct,1,1342.556325,9,5,papuga,nuketo,papuga-nuketo,44,2,not-last
1008,image,correct,1,1345.205692,9,5,winda,badipret,winda-badipret,45,2,not-last
1008,ortho,correct,1,1347.915189,9,5,cebula,seranak,cebula-seranak,46,2,not-last
1008,image,correct,1,1351.934544,9,5,krowa,obir,krowa-obir,47,2,not-last
1008,ortho,correct,1,1354.226067,9,5,kotwica,deba,kotwica-deba,48,2,not-last
1008,ortho,correct,1,1356.801689,9,5,ziemniak,beler,ziemniak-beler,49,2,not-last
1008,image,correct,1,1359.839254,9,5,wyspa,lakob,wyspa-lakob,50,2,not-last
1008,image,correct,1,1362.502232,9,5,dzwonek,owiza,dzwonek-owiza,51,2,not-last
1008,ortho,correct,1,1365.825036,9,5,stopa,pakosta,stopa-pakosta,52,2,not-last
1008,image,correct,1,1368.517152,9,5,torba,wema,torba-wema,53,2,not-last
1008,ortho,correct,1,1371.469283,9,5,krawat,lalum,krawat-lalum,54,2,not-last
1008,image,correct,1,1377.027807,9,5,ryba,debota,ryba-debota,55,2,not-last
1008,image,correct,1,1380.964009,9,5,lotnisko,nalet,lotnisko-nalet,56,2,not-last
1008,ortho,incorrect,0,1383.397903,9,5,gazeta,staca,gazeta-staca,57,2,not-last
1008,image,correct,1,1388.925916,9,5,lalka,tobyla,lalka-tobyla,58,2,not-last
1008,image,correct,1,1391.651764,9,5,dynia,alo,dynia-alo,59,2,not-last
1008,ortho,correct,1,1394.176561,9,5,cytryna,uwa,cytryna-uwa,60,2,not-last
1008,image,correct,1,1397.714475,9,5,kolano,josta,kolano-josta,61,2,not-last
1008,image,correct,1,1400.466805,9,5,ucho,abuset,ucho-abuset,62,2,not-last
1008,ortho,correct,1,1402.750231,9,5,silnik,sawiko,silnik-sawiko,63,2,not-last
1008,ortho,correct,1,1406.378093,9,5,homar,fena,homar-fena,64,2,not-last
1008,image,correct,1,1408.925257,9,5,foka,stotewal,foka-stotewal,65,2,not-last
1008,ortho,correct,1,1411.430318,9,5,samolot,sodem,samolot-sodem,66,2,not-last
1008,image,correct,1,1414.51171,9,5,fartuch,waben,fartuch-waben,67,2,not-last
1008,ortho,correct,1,1417.618989,9,5,osa,lazin,osa-lazin,68,2,not-last
